id,title,price,description,long,latitude,review_airbnb,calification_rate,created_at,verified,host_review,created_at_1,cameras_on_site,rooms
47444963,,,,,,,,,,,,,
1031317769787352395,,,,,,,,,,,,,
978177874579038342,,,,,,,,,,,,,
1033515864211253375,,,,,,,,,,,,,
41813158,,,,,,,,,,,,,
985446181969629987,,,,,,,,,,,,,
936132500700292872,,,,,,,,,,,,,
52590559,,,,,,,,,,,,,
1009365993389553813,,,,,,,,,,,,,
1011007535443765740,,,,,,,,,,,,,
1039980619420894379,,,,,,,,,,,,,
1052097244931545317,,,,,,,,,,,,,
994930545379885645,,,,,,,,,,,,,
1035693972800848350,,,,,,,,,,,,,
1025313260525027865,,,,,,,,,,,,,
954930508491060039,Laureles Estadio Casa Campestre,548429,"Alojamiento entero en Medellín, Colombia",-75.59591019999999,6.2619853,7,4.86,05/2023,True,13,07/23,False,6
944106073777967486,,,,,,,,,,,,,
1047926117007616497,,,,,,,,,,,,,
705273025899465478,,,,,,,,,,,,,
952842018639957218,,,,,,,,,,,,,
964468468970252177,,,,,,,,,,,,,
663763542954215832,Ático en la azotea privada Laureles-Estadio,680000,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.5962217,6.256844699999999,84,4.9,08/2021,True,326,02/22,False,2
1037181659028462595,Nuevo de lujo único con  jacuzzi y disco privada,750000,"Vivienda rentada entero en Medellín, Colombia",-75.58034801342855,6.205983921546225,2,,05/2023,True,29,06/23,True,4
827518063894379437,,,,,,,,,,,,,
874595317564903175,,,,,,,,,,,,,
1058063981570709260,,,,,,,,,,,,,
1025278471012308925,,,,,,,,,,,,,
1037638419634691632,,,,,,,,,,,,,
1048430077612491113,,,,,,,,,,,,,
